Composition,Mean_rad,delta,Tm,D_Tm,Hmix,Sigma_Hmix,Sid,Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus,D_Bulk,BCC%,ifBCC
Al102Co142Cr22Fe82Ni84,1.290763888888889,0.060894939934759,1592.3239351851853,377.9969144259419,-13.520061728395062,5.990027371340951,1.491996901932155,1.801388888888889,0.1189417717277171,7.435185185185185,2.625632721446141,152.52777777777777,42.87664440931064,99.30555555555556,1
Al102Co142Cr42Fe22Ni124,1.2915972222222225,0.0604685059556507,1601.722083333333,392.2311341600205,-14.806069958847734,6.182565703871002,1.443021326181185,1.8009259259259256,0.1266925195622517,7.527777777777778,2.7469118463026847,152.99074074074073,43.22336374607345,4.861111111111112,0
Al102Co142Cr42Fe42Ni104,1.2913657407407408,0.0605893696421353,1605.564675925926,393.8526392525398,-14.348251028806583,6.13375585847477,1.5025562118994795,1.797222222222222,0.1246018349943154,7.435185185185185,2.695239796066213,152.52777777777777,42.984484352632734,8.796296296296296,0
Al102Co142Cr42Fe62Ni84,1.2911342592592594,0.0607095477417228,1609.4072685185183,395.4301572367252,-13.856138545953362,6.000536031642202,1.5301669399156146,1.7935185185185183,0.1223634145184744,7.342592592592593,2.6393112072724616,152.06481481481484,42.73925534199126,78.93518518518519,0
Al102Co142Cr42Fe82Ni64,1.290902777777778,0.0608290438168431,1613.2498611111112,396.9642125213126,-13.329732510288066,5.790866398058212,1.5314434384455828,1.7898148148148147,0.1199689889056324,7.25,2.578849154751585,151.60185185185185,42.48756676845567,100.0,1
Al102Co142Cr62Fe102Ni24,1.2908101851851854,0.0608821289381983,1638.0183796296296,415.2456406717732,-12.390089163237317,5.209647587372738,1.4865331810901363,1.774537037037037,0.1169471569434108,6.972222222222223,2.4436551756096745,150.21296296296296,41.80345345603016,100.0,1
Al102Co142Cr62Fe22Ni104,1.2917361111111112,0.0604011697336142,1622.6480092592592,410.0620092225212,-14.70147462277092,6.035158626437693,1.4795908926613417,1.7893518518518516,0.127615402734502,7.3425925925925934,2.7085667832276887,152.0648148148148,42.84744107233463,3.4722222222222223,0
Al102Co142Cr62Fe62Ni64,1.2912731481481483,0.0606430174764,1630.3331944444444,412.7335203537408,-13.614368998628258,5.775313267443384,1.546648157190904,1.7819444444444443,0.1226215068844665,7.157407407407408,2.586152716112535,151.13888888888889,42.33879193445576,100.0,1
Al102Co142Cr62Fe82Ni44,1.2910416666666669,0.0607629134656554,1634.175787037037,414.0093187092342,-13.01937585733882,5.526842600155381,1.533211877190308,1.7782407407407406,0.1198751565379868,7.064814814814816,2.517616259951686,150.67592592592595,42.07452134445362,100.0,1
Al102Co142Cr82Fe22Ni84,1.291875,0.0603335950909137,1643.5739351851853,426.1228126480103,-14.476851851851851,5.820168016861408,1.4919969019321548,1.7777777777777777,0.1274851722193701,7.157407407407407,2.656794354372692,151.1388888888889,42.44799832416594,3.009259259259259,0
Al102Co142Cr82Fe62Ni44,1.2914120370370372,0.0605762511621696,1651.2591203703705,428.3189461641964,-13.252572016460904,5.481779621839953,1.533211877190308,1.7703703703703704,0.1217840067795037,6.972222222222221,2.518297239734484,150.212962962963,41.91405468467277,100.0,1
Al102Co142Cr82Fe82Ni24,1.2911805555555558,0.0606965482253369,1655.1017129629631,429.3612199323409,-12.588991769547324,5.195429186023138,1.497939667841187,1.7666666666666668,0.1186576151354375,6.87962962962963,2.4408468194786663,149.75,41.6367948476487,100.0,1
Al102Co22Cr102Fe102Ni104,1.289699074074074,0.0613878964966027,1668.7591203703705,442.1410915925924,-13.108539094650205,5.27956272955677,1.5168948744719517,1.7597222222222224,0.1223947645737419,6.879629629629629,2.570190915925755,148.3611111111111,40.87559226738955,100.0,1
Al102Co22Cr102Fe122Ni84,1.2894675925925927,0.0615033188346926,1672.601712962963,442.9990876655715,-12.359224965706446,5.025399761546863,1.5087576103640874,1.7560185185185184,0.1189533040564798,6.787037037037036,2.4909128399857825,147.89814814814815,40.57011302233109,0.4629629629629629,0
Al102Co22Cr102Fe142Ni64,1.2892361111111112,0.0616180824782152,1676.4443055555555,443.8221574400076,-11.57561728395062,4.69882765071209,1.4818669137110727,1.7523148148148149,0.1152903458863548,6.694444444444445,2.4054657412024736,147.4351851851852,40.25699229536914,100.0,1
Al102Co22Cr102Fe62Ni144,1.290162037037037,0.0611550628057595,1661.073935185185,440.3194955620456,-14.504286694101507,5.525841791033359,1.4780718037635223,1.7671296296296295,0.1286831518363203,7.064814814814814,2.712362466723729,149.28703703703704,41.46429765605272,64.81481481481481,0
Al102Co22Cr102Fe82Ni124,1.2899305555555556,0.0612718122428125,1664.916527777778,441.247965481071,-13.823559670781892,5.450762211572545,1.506936513488167,1.763425925925926,0.1256329312000656,6.972222222222221,2.6438549763181927,148.82407407407408,41.17360011421012,96.5277777777778,1
Al102Co22Cr122Fe102Ni84,1.289837962962963,0.0613237712058082,1689.6850462962964,454.9601186205039,-12.523834019204388,4.999112477400415,1.5087576103640874,1.748148148148148,0.1194210427836468,6.694444444444445,2.481256899732298,147.43518518518516,40.37183037624959,100.0,1
Al102Co22Cr122Fe122Ni64,1.2896064814814816,0.0614395819897005,1693.5276388888888,455.6175333732344,-11.705932784636486,4.703085188188452,1.4894908355153782,1.7444444444444442,0.1155208281150852,6.601851851851851,2.3918837099148087,146.9722222222222,40.051808655080855,100.0,1
Al102Co22Cr122Fe142Ni44,1.2893750000000002,0.0615547322424737,1697.3702314814814,456.241638677765,-10.853737997256516,4.337365286946548,1.4478873603317992,1.7407407407407407,0.1113611384415894,6.509259259259259,2.295306686400858,146.50925925925927,39.72381396275538,100.0,1
Al102Co22Cr122Fe42Ni144,1.2905324074074076,0.0609723429539473,1678.1572685185183,452.7865300286762,-14.771776406035665,5.353807368935287,1.4423238116395236,1.759259259259259,0.1297911691890141,6.972222222222221,2.71299456434635,148.82407407407408,41.28588869849047,96.0648148148148,1
Al102Co22Cr122Fe62Ni124,1.290300925925926,0.061090155006486,1681.9998611111112,453.5447740458847,-14.056755829903976,5.339238528066668,1.4863932401094897,1.7555555555555555,0.1265374584661068,6.879629629629629,2.641259494006153,148.36111111111111,40.98869725264681,100.0,1
Al102Co22Cr122Fe82Ni104,1.2900694444444445,0.0612072966429729,1685.8424537037038,454.26924980411167,-13.30744170096022,5.215457150675767,1.5077580878443246,1.751851851851852,0.1230864507101512,6.787037037037037,2.5641796245147117,147.89814814814815,40.68406727336856,0.4629629629629629,0
Al102Co22Cr142Fe102Ni64,1.289976851851852,0.0612594165023321,1710.6109722222222,466.4899628544672,-11.819101508916326,4.648947041603462,1.4818669137110727,1.736574074074074,0.1152144701965042,6.50925925925926,2.374616422710594,146.50925925925924,39.84018894291113,99.07407407407408,1
Al102Co22Cr142Fe122Ni44,1.2897453703703703,0.0613756167942704,1714.4535648148149,466.9589842908875,-10.93261316872428,4.313970689935986,1.4478873603317992,1.7328703703703705,0.1107804880359914,6.416666666666666,2.273539417182267,146.04629629629628,39.50501240097385,100.0,1
Al102Co22Cr142Fe142Ni24,1.289513888888889,0.0614911547031856,1718.2961574074077,467.3959451475024,-10.011831275720164,3.910629212481822,1.3844479557996952,1.7291666666666667,0.1060321841427124,6.324074074074074,2.1637959773393765,145.58333333333331,39.16149493041839,100.0,1
Al102Co22Cr142Fe22Ni144,1.2909027777777775,0.0607879252937258,1695.2406018518518,464.2912284582263,-15.022119341563783,5.0763946306552965,1.3759865784730811,1.7513888888888889,0.1304157052384393,6.87962962962963,2.7104652894010672,148.3611111111111,41.10149099154914,2.083333333333333,0
Al102Co22Cr142Fe42Ni124,1.2906712962962965,0.0609068083430778,1699.0831944444444,464.8895315361759,-14.27280521262003,5.139883697771686,1.4430213261811853,1.7476851851851851,0.126948564106371,6.787037037037036,2.6354103128634025,147.89814814814812,40.79770323392282,3.7037037037037033,0
Al102Co22Cr142Fe62Ni104,1.2904398148148148,0.0610250156229391,1702.925787037037,465.4553439428278,-13.489197530864196,5.076095789928211,1.4795908926613417,1.7439814814814816,0.123272806580566,6.694444444444445,2.554800613128059,147.43518518518516,40.486342724280846,0.9259259259259258,0
Al102Co22Cr142Fe82Ni84,1.2902083333333334,0.0611425505525956,1706.7683796296296,465.9887840305621,-12.671296296296296,4.907049152630965,1.491996901932155,1.7402777777777776,0.1193691623225204,6.601851851851852,2.468091986155743,146.97222222222223,40.167233360071855,98.37962962962963,1
Al102Co22Cr22Fe142Ni144,1.2886805555555556,0.0618692221413894,1592.7406018518518,378.8230697870425,-13.262860082304524,5.453166845166191,1.3759865784730811,1.7986111111111112,0.1190584849538501,7.435185185185185,2.6780076485526414,151.13888888888889,42.1195297213848,0.0,0
Al102Co22Cr42Fe122Ni144,1.289050925925926,0.0616931652443606,1609.8239351851853,396.2019990213272,-13.598936899862824,5.564671984435796,1.4423238116395236,1.7907407407407407,0.1222982367434723,7.342592592592593,2.691419964741994,150.67592592592592,41.96434304389411,0.0,0
Al102Co22Cr42Fe142Ni124,1.2888194444444443,0.0618067752543833,1613.666527777778,397.72905179079714,-13.021090534979423,5.367540035836422,1.4430213261811853,1.7870370370370372,0.1198166752388619,7.25,2.6321551513428574,150.21296296296296,41.69255882758002,0.0,0
Al102Co22Cr62Fe102Ni144,1.2894212962962963,0.0615154612716382,1626.9072685185183,412.1425109092212,-13.917866941015088,5.619859231141408,1.4780718037635223,1.7828703703703703,0.1249596299693826,7.25,2.7015941795745544,150.21296296296296,41.80345345603016,0.0,0
Al102Co22Cr62Fe122Ni124,1.2891898148148149,0.0616301098693465,1630.7498611111112,413.45197463335626,-13.305727023319616,5.456480974787612,1.4863932401094897,1.7791666666666663,0.1222938552709703,7.157407407407407,2.6393112072724616,149.74999999999997,41.52545515615604,0.0,0
Al102Co22Cr62Fe142Ni104,1.2889583333333334,0.0617441034001208,1634.5924537037038,414.72170225612746,-12.659293552812072,5.214885644818155,1.4795908926613417,1.7754629629629632,0.1194538827738109,7.064814814814815,2.572191557825912,149.287037037037,41.240386292943725,6.944444444444445,0
Al102Co22Cr82Fe102Ni124,1.2895601851851852,0.0614517929838785,1647.8331944444444,427.9170380605108,-13.573216735253771,5.486742968714103,1.506936513488167,1.7712962962962964,0.1242242043614912,7.064814814814815,2.643206344673314,149.28703703703704,41.35249352639427,0.0,0
Al102Co22Cr82Fe122Ni104,1.2893287037037038,0.0615668279295114,1651.675787037037,428.9909764508252,-12.892489711934155,5.277105627837292,1.5077580878443246,1.7675925925925924,0.1211890959705836,6.972222222222222,2.57285809275057,148.82407407407408,41.06100445806975,99.30555555555556,1
Al102Co22Cr82Fe142Ni84,1.2890972222222223,0.0616812060019236,1655.5183796296296,430.027898227916,-12.177469135802468,4.992025987797715,1.491996901932155,1.7638888888888888,0.1179597650592755,6.87962962962963,2.4971005133828514,148.36111111111111,40.76217344488168,100.0,1
Al102Co22Cr82Fe82Ni144,1.289791666666667,0.0613360979703256,1643.9906018518518,426.8058036309531,-14.219650205761315,5.610259075347399,1.489478290514573,1.775,0.1270790072123404,7.157407407407407,2.7085667832276887,149.75,41.6367948476487,0.0,0
Al102Co42Cr102Fe102Ni84,1.2899305555555556,0.0612831637268654,1670.6109722222222,442.4689822561317,-12.802469135802466,5.303588420935353,1.5674709217262244,1.7583333333333333,0.1208419537154947,6.833333333333334,2.5221243250702594,148.36111111111111,40.87559226738955,93.75,1
Al102Co42Cr102Fe122Ni64,1.289699074074074,0.0613992305861368,1674.4535648148149,443.3102922696466,-12.044581618655693,5.0052491106007695,1.5482041468775152,1.7546296296296295,0.1173111242074927,6.7407407407407405,2.43952928963906,147.89814814814815,40.57011302233109,100.0,1
Al102Co42Cr102Fe142Ni44,1.2894675925925927,0.0615146357193109,1678.2961574074077,444.11676299139697,-11.252400548696846,4.639728251858827,1.5066006716939362,1.750925925925926,0.113549932213208,6.648148148148148,2.3503932484791923,147.4351851851852,40.25699229536914,100.0,1
Al102Co42Cr102Fe42Ni144,1.290625,0.0609309599026105,1659.0831944444444,439.7339754039,-14.87037037037037,5.693426827096702,1.5010371230016606,1.7694444444444444,0.1302336456878013,7.111111111111111,2.736357856894389,149.75,41.74783760201772,99.30555555555556,1
Al102Co42Cr102Fe62Ni124,1.2903935185185185,0.0610490317215964,1662.925787037037,440.6810379457416,-14.21536351165981,5.660252004608369,1.5451065514716265,1.7657407407407408,0.1272879769692832,7.018518518518518,2.6700724136437777,149.28703703703704,41.46429765605272,92.5925925925926,1
Al102Co42Cr102Fe82Ni104,1.290162037037037,0.0611664318761839,1666.7683796296296,441.5926338263459,-13.526063100137172,5.525653951170393,1.5664713992064616,1.7620370370370373,0.1241620749282167,6.925925925925927,2.598802087656797,148.82407407407408,41.17360011421012,0.2314814814814814,0
Al102Co42Cr122Fe102Ni64,1.2900694444444445,0.061218657643428,1691.536898148148,455.19365273465263,-12.1920438957476,4.980085118891531,1.5482041468775152,1.7467592592592591,0.1176925428244641,6.648148148148147,2.427904197629499,147.43518518518516,40.37183037624959,99.76851851851852,1
Al102Co42Cr122Fe122Ni44,1.289837962962963,0.0613351147019392,1695.3794907407407,455.83512024352166,-11.365569272976678,4.642186470474318,1.5142245934982417,1.7430555555555554,0.1136878306570503,6.5555555555555545,2.334655709938966,146.9722222222222,40.051808655080855,100.0,1
Al102Co42Cr122Fe142Ni24,1.2896064814814816,0.0614509081723866,1699.222083333333,456.4433383994895,-10.50480109739369,4.239178826021796,1.4507851889661378,1.7393518518518518,0.109411499396884,6.462962962962963,2.2336895483992976,146.50925925925924,39.72381396275538,100.0,1
Al102Co42Cr122Fe22Ni144,1.2909953703703705,0.0607461269603536,1676.166527777778,452.292349817263,-15.15500685871056,5.4715478660214325,1.4423238116395236,1.761574074074074,0.1314672331872867,7.018518518518518,2.738550175635254,149.287037037037,41.57580112720618,93.28703703703704,1
Al102Co42Cr122Fe42Ni124,1.2907638888888888,0.0608652717760966,1680.0091203703705,453.0683052293472,-14.465706447187928,5.506224252524142,1.5093585593476275,1.7578703703703704,0.128322877827521,6.925925925925926,2.669108963901567,148.82407407407405,41.28588869849047,100.0,1
Al102Co42Cr122Fe62Ni104,1.2905324074074074,0.0609837395448267,1683.851712962963,453.8103983690756,-13.742112482853225,5.42452096007983,1.5459281258277842,1.7541666666666664,0.1249898143998289,6.833333333333333,2.594509873074581,148.3611111111111,40.98869725264681,0.0,0
Al102Co42Cr122Fe82Ni84,1.290300925925926,0.0611015337044183,1687.6943055555555,454.5187950973424,-12.984224965706444,5.244514534173307,1.5583341350985975,1.7504629629629629,0.1214525075542734,6.7407407407407405,2.5142938422899634,147.89814814814815,40.68406727336856,0.0,0
Al102Co42Cr142Fe102Ni44,1.2902083333333334,0.0611539211331769,1712.462824074074,466.6346900620864,-11.46159122085048,4.5889758538622685,1.506600671693936,1.7351851851851852,0.1132800649446079,6.462962962962963,2.315111092150574,146.50925925925927,39.84018894291113,100.0,1
Al102Co42Cr142Fe122Ni24,1.289976851851852,0.0612707694680461,1716.3054166666666,467.0883318077401,-10.566529492455416,4.213999839573997,1.4507851889661378,1.7314814814814814,0.1087199495715586,6.37037037037037,2.209376452139886,146.0462962962963,39.50501240097385,100.0,1
Al102Co42Cr142Fe22Ni124,1.2911342592592594,0.0606798060141072,1697.0924537037035,464.4979231883541,-14.698902606310012,5.255765881622747,1.4430213261811853,1.75,0.1288697303768708,6.833333333333333,2.6649299900469905,148.36111111111111,41.10149099154914,23.37962962962963,0
Al102Co42Cr142Fe42Ni104,1.2909027777777775,0.0607993498951262,1700.9350462962962,465.0806602413752,-13.941015089163235,5.241637192184603,1.50255621189948,1.7462962962962965,0.1253187978612693,6.7407407407407405,2.5868985089770336,147.89814814814815,40.79770323392283,2.7777777777777777,0
Al102Co42Cr142Fe62Ni84,1.2906712962962965,0.0609182147391386,1704.7776388888888,465.6309583555923,-13.14883401920439,5.114612574419973,1.5301669399156146,1.7425925925925925,0.1215514703536337,6.648148148148148,2.5030160133801203,147.4351851851852,40.486342724280846,0.0,0
Al102Co42Cr142Fe82Ni64,1.2904398148148148,0.0610364040128555,1708.6202314814814,466.1489324154632,-12.32235939643347,4.892548524466886,1.5314434384455828,1.7388888888888887,0.117546943603895,6.555555555555555,2.4126723056231625,146.97222222222223,40.167233360071855,95.83333333333334,1
Al102Co42Cr22Fe122Ni144,1.2891435185185185,0.061653412723903,1590.7498611111112,377.7824258143136,-13.560356652949244,5.761763949749149,1.4423238116395236,1.800925925925926,0.1201275328251652,7.481481481481481,2.695955411906955,151.60185185185185,42.37846234403413,2.7777777777777777,0
Al102Co42Cr22Fe142Ni124,1.288912037037037,0.0617672749466345,1594.5924537037038,379.5767691199679,-13.04252400548697,5.562393220833924,1.4430213261811853,1.7972222222222225,0.1179205109960953,7.388888888888889,2.641665206215276,151.13888888888889,42.1195297213848,3.7037037037037033,0
Al102Co42Cr42Fe102Ni144,1.2895138888888888,0.0614753055680256,1607.8331944444444,395.2931621658453,-13.913580246913575,5.843247036025896,1.5010371230016606,1.7930555555555556,0.1234868289072977,7.388888888888888,2.710860644167967,151.13888888888889,42.22930313431512,3.2407407407407405,0
Al102Co42Cr42Fe122Ni124,1.2892824074074074,0.0615902082023132,1611.675787037037,396.84298894680296,-13.36145404663923,5.6756366965606295,1.5093585593476275,1.7893518518518516,0.1211004568311729,7.296296296296296,2.6536461961668376,150.67592592592592,41.96434304389411,1.3888888888888888,0
Al102Co42Cr42Fe142Ni104,1.289050925925926,0.0617044546043017,1615.5183796296296,398.34972155346895,-12.775034293552814,5.433735318827093,1.50255621189948,1.7856481481481483,0.1185504514272622,7.203703703703703,2.591864977261866,150.21296296296296,41.69255882758002,5.787037037037037,0
Al102Co42Cr62Fe102Ni124,1.2896527777777778,0.0614114870792135,1628.7591203703705,412.6820950094102,-13.66323731138546,5.734981622136552,1.5451065514716265,1.7814814814814817,0.123699268050881,7.203703703703704,2.66235505346808,150.21296296296296,41.80345345603016,0.0,0
Al102Co42Cr62Fe122Ni104,1.2894212962962963,0.0615267767352842,1632.601712962963,413.972663042625,-13.04252400548697,5.522769474326481,1.5459281258277842,1.7777777777777777,0.1209632124467273,7.111111111111112,2.597482161680213,149.75,41.52545515615604,94.9074074074074,1
Al102Co42Cr62Fe142Ni84,1.2891898148148149,0.0616414083429924,1636.4443055555555,415.2236613154222,-12.387517146776403,5.238210724419335,1.5301669399156146,1.774074074074074,0.1180476758445112,7.018518518518519,2.52755730960957,149.28703703703704,41.240386292943725,2.5462962962962963,0
Al102Co42Cr62Fe82Ni144,1.2898842592592592,0.0612955361629272,1624.916527777778,411.35158477930247,-14.249657064471878,5.865807397607247,1.5276483284980324,1.7851851851851852,0.1262675105677058,7.296296296296296,2.7225371447973115,150.67592592592592,42.074521344453615,0.2314814814814814,0
Al102Co42Cr82Fe102Ni104,1.289791666666667,0.0613474400012783,1649.6850462962964,428.3462971427719,-13.29286694101509,5.55566866798658,1.5664713992064616,1.7699074074074073,0.12282549628527,7.018518518518518,2.599791592364884,149.287037037037,41.35249352639427,2.5462962962962963,0
Al102Co42Cr82Fe122Ni84,1.2895601851851852,0.0614631177293876,1653.5276388888888,429.4025906596961,-12.603566529492454,5.29946843378889,1.5583341350985975,1.7662037037037035,0.1197119814588376,6.925925925925926,2.5265395149173813,148.82407407407408,41.06100445806975,0.6944444444444444,0
Al102Co42Cr82Fe142Ni64,1.2893287037037038,0.061578135577917,1657.3702314814814,430.4219887725625,-11.87997256515775,4.973434577189865,1.5314434384455828,1.7625,0.1163975069734297,6.833333333333334,2.447598974656743,148.36111111111111,40.76217344488168,100.0,1
Al102Co42Cr82Fe62Ni144,1.2902546296296296,0.0611140919057836,1641.9998611111112,426.121916815198,-14.568587105624143,5.819762229822679,1.5276483284980324,1.7773148148148148,0.1285071440691821,7.203703703703703,2.731026327426631,150.21296296296296,41.91405468467277,25.925925925925924,0
Al102Co42Cr82Fe82Ni124,1.290023148148148,0.061231099155136,1645.8424537037038,427.2528345733048,-13.94787379972565,5.732810247262302,1.556513038222677,1.7736111111111112,0.125752979004058,7.111111111111111,2.667823823009549,149.75,41.6367948476487,97.45370370370372,1
Al102Co62Cr102Fe102Ni64,1.290162037037037,0.0611777988338196,1672.462824074074,442.7888852854172,-12.496399176954732,5.252491809458291,1.583952139001514,1.7569444444444444,0.1192527531581659,6.787037037037036,2.4722569008526283,148.3611111111111,40.87559226738956,100.0,1
Al102Co62Cr102Fe122Ni44,1.2899305555555556,0.0612945131086716,1676.3054166666666,443.6135481264159,-11.729938271604938,4.916330796882744,1.5499725856222404,1.7532407407407409,0.1156289460083713,6.694444444444444,2.3861418313893608,147.89814814814812,40.57011302233109,100.0,1
Al102Co62Cr102Fe142Ni24,1.289699074074074,0.0614105625838226,1680.1480092592592,444.40345655119296,-10.929183813443071,4.51706058610193,1.4865331810901363,1.7495370370370371,0.111765166004268,6.601851851851851,2.293064482039889,147.43518518518516,40.25699229536914,100.0,1
Al102Co62Cr102Fe22Ni144,1.2910879629629628,0.0607042268089609,1657.0924537037035,439.1386500635391,-15.219307270233193,5.777052465811423,1.4780718037635223,1.7717592592592593,0.1317252239948307,7.157407407407407,2.759368006805574,150.21296296296293,42.02436483004828,96.0648148148148,1
Al102Co62Cr102Fe42Ni124,1.2908564814814816,0.0608236338683952,1660.9350462962962,440.1043754284819,-14.590020576131687,5.7934740293753375,1.5451065514716265,1.7680555555555555,0.1288802080409996,7.064814814814815,2.6952397960662124,149.74999999999997,41.74783760201772,99.76851851851852,1
Al102Co62Cr102Fe62Ni104,1.290625,0.0609423625962342,1664.7776388888888,441.0345083179949,-13.926440329218106,5.701957240067057,1.5816761179517829,1.7643518518518515,0.1258620140099653,6.972222222222222,2.626285693371892,149.287037037037,41.46429765605272,0.2314814814814814,0
Al102Co62Cr102Fe82Ni84,1.2903935185185185,0.0610604164490604,1668.6202314814814,441.92927346763486,-13.228566529492452,5.517633210410659,1.5940821272225962,1.7606481481481482,0.1226578585918913,6.87962962962963,2.552114564770688,148.82407407407408,41.17360011421012,75.92592592592592,0
Al102Co62Cr122Fe102Ni44,1.290300925925926,0.061112910283735,1693.38875,455.4195370579589,-11.86025377229081,4.88989149609982,1.5499725856222404,1.7453703703703702,0.115921636413362,6.601851851851851,2.3724491752539687,147.4351851851852,40.3718303762496,99.53703703703704,1
Al102Co62Cr122Fe122Ni24,1.2900694444444445,0.0612300165358919,1697.231342592593,456.0450835906237,-11.025205761316872,4.516192495215425,1.494157102894442,1.7416666666666665,0.1118075396649345,6.509259259259259,2.2750472944631053,146.97222222222223,40.051808655080855,100.0,1
Al102Co62Cr122Fe22Ni124,1.2912268518518517,0.060637750913298,1678.0183796296296,452.5825783711295,-14.857510288065845,5.590113731848586,1.4863932401094897,1.7601851851851849,0.1300425961658651,6.972222222222221,2.695875908416455,149.28703703703704,41.57580112720618,14.814814814814811,0
Al102Co62Cr122Fe42Ni104,1.2909953703703705,0.0607575577816394,1681.8609722222222,453.3423407545495,-14.159636488340192,5.558643966433484,1.5459281258277842,1.7564814814814813,0.1268223810048176,6.87962962962963,2.6236728306107544,148.82407407407408,41.28588869849047,0.4629629629629629,0
Al102Co62Cr122Fe62Ni84,1.2907638888888888,0.0608766843174439,1685.7035648148149,454.0683148612147,-13.42746913580247,5.421844184537827,1.5735388538439188,1.7527777777777778,0.1234071350759522,6.787037037037037,2.5460605951516184,148.36111111111111,40.9886972526468,51.157407407407405,0
Al102Co62Cr122Fe82Ni64,1.2905324074074074,0.0609951340063186,1689.5461574074077,454.7606625086729,-12.661008230452673,5.194931646208799,1.574815352373887,1.749074074074074,0.1197801770299569,6.694444444444445,2.4625278089549654,147.89814814814815,40.68406727336856,96.99074074074076,1
Al102Co62Cr142Fe102Ni24,1.2904398148148148,0.0610477902782819,1714.314675925926,466.77202549441006,-11.104080932784637,4.461714901046113,1.4865331810901363,1.7337962962962965,0.1112947171268998,6.416666666666666,2.253084305765962,146.50925925925924,39.84018894291113,100.0,1
Al102Co62Cr142Fe22Ni104,1.2913657407407406,0.0605710390292834,1698.9443055555555,464.6971462778494,-14.37568587105624,5.3250135903718965,1.4795908926613417,1.748611111111111,0.1272898291981097,6.787037037037037,2.6177843540968357,148.3611111111111,41.10149099154914,0.0,0
Al102Co62Cr142Fe42Ni84,1.2911342592592592,0.0606912468649564,1702.7868981481483,465.2643397237954,-13.609224965706447,5.248627534449283,1.5301669399156146,1.7449074074074074,0.1236519560760225,6.694444444444445,2.5366145904033024,147.89814814814815,40.79770323392283,19.21296296296296,0
Al102Co62Cr142Fe62Ni64,1.2909027777777775,0.0608107723501715,1706.6294907407407,465.79914431307856,-12.808470507544582,5.069786228044771,1.546648157190904,1.7412037037037036,0.1197893026247319,6.601851851851851,2.4492622275970386,147.4351851851852,40.48634272428085,0.0,0
Al102Co62Cr142Fe82Ni44,1.2906712962962965,0.0609296189998525,1710.4720833333336,466.3016714867188,-11.973422496570644,4.803624896777619,1.533211877190308,1.7374999999999998,0.1156793540912247,6.509259259259259,2.3550393972106423,146.97222222222223,40.167233360071855,92.12962962962963,1
Al102Co62Cr22Fe102Ni144,1.2896064814814814,0.0614350509319586,1588.7591203703705,376.72838784464136,-13.840706447187928,6.00330948942817,1.4780718037635223,1.803240740740741,0.1211429267871731,7.527777777777778,2.71299456434635,152.0648148148148,42.63079506564086,2.5462962962962963,0
Al102Co62Cr22Fe122Ni124,1.289375,0.061550208037508,1592.601712962963,378.5479359614537,-13.348593964334706,5.834310214209277,1.4863932401094897,1.799537037037037,0.1190267963858874,7.435185185185185,2.6606638970591256,151.60185185185182,42.378462344034126,5.092592592592593,0
Al102Co62Cr22Fe142Ni104,1.2891435185185185,0.0616647077390447,1596.4443055555555,380.3199579270931,-12.82218792866941,5.59468054189376,1.4795908926613417,1.7958333333333334,0.1167549269322838,7.342592592592593,2.603992792549325,151.13888888888886,42.1195297213848,9.25925925925926,0
Al102Co62Cr42Fe102Ni124,1.2897453703703703,0.0613710819908194,1609.6850462962964,395.9449343237826,-13.684670781893004,5.918297317620656,1.5451065514716265,1.7916666666666663,0.1223269753116166,7.342592592592593,2.674163202577435,151.13888888888889,42.22930313431512,0.4629629629629629,0
Al102Co62Cr42Fe122Ni104,1.2895138888888888,0.0614866267957278,1613.5276388888888,397.4743174261786,-13.123971193415636,5.706986781937636,1.5459281258277842,1.787962962962963,0.1198746201419791,7.25,2.6145072476755824,150.67592592592592,41.96434304389411,0.0,0
Al102Co62Cr42Fe142Ni84,1.2892824074074074,0.0616015123707226,1617.3702314814814,398.96083012556943,-12.5289780521262,5.426094848033986,1.5301669399156146,1.7842592592592594,0.1172541060143697,7.157407407407408,2.550098171810461,150.21296296296296,41.69255882758002,18.75,0
Al102Co62Cr42Fe82Ni144,1.289976851851852,0.0612548747268828,1605.8424537037038,394.3721820618907,-14.211076817558297,6.052472132271656,1.5276483284980324,1.7953703703703705,0.124621099262301,7.435185185185185,2.729377720925454,151.60185185185185,42.48756676845567,1.3888888888888888,0
Al102Co62Cr62Fe102Ni104,1.2898842592592592,0.0613068840687721,1630.6109722222222,413.21267535446174,-13.40860768175583,5.76713653400737,1.5816761179517829,1.7800925925925926,0.1224101739475565,7.157407407407407,2.62171147463664,150.21296296296293,41.80345345603016,91.66666666666666,1
Al102Co62Cr62Fe122Ni84,1.2896527777777778,0.0614228176290539,1634.4535648148149,414.4844236571764,-12.77932098765432,5.512945256375731,1.5735388538439188,1.776388888888889,0.1196016407460022,7.064814814814815,2.554129365861937,149.75,41.52545515615604,100.0,1
Al102Co62Cr62Fe142Ni64,1.2894212962962963,0.0615380901182722,1638.2961574074077,415.7167651172928,-12.11574074074074,5.191034082270873,1.546648157190904,1.7726851851851853,0.1166079731843019,6.972222222222221,2.4812568997322986,149.28703703703704,41.240386292943725,99.30555555555556,1
